"X","Country","Disease","Year","Month","Week_num","Week_type","Week_date","hospitalisation_num","hospitalisation_rate","RSV_A","RSV_B","population","Year_Country","hospitalisation_rate_log","hemisphere","Season_week","Season"
1052,"Brazil","RSV",2019,4,15,"isoweek","43563",337,0.159125234,NA,NA,211782878,"2019-Brazil",-1.838063752,"South Hemisphere",23,"2018/19"
1053,"Brazil","RSV",2019,4,16,"isoweek","43570",260,0.122767243,NA,NA,211782878,"2019-Brazil",-2.097465051,"South Hemisphere",24,"2018/19"
1054,"Brazil","RSV",2019,4,17,"isoweek","43577",330,0.155819962,NA,NA,211782878,"2019-Brazil",-1.859054028,"South Hemisphere",25,"2018/19"
1055,"Brazil","RSV",2019,4,18,"isoweek","43584",297,0.140237966,NA,NA,211782878,"2019-Brazil",-1.964414544,"South Hemisphere",26,"2018/19"
1056,"Brazil","RSV",2019,5,19,"isoweek","43591",312,0.147320691,NA,NA,211782878,"2019-Brazil",-1.915143495,"South Hemisphere",27,"2018/19"
1057,"Brazil","RSV",2019,5,20,"isoweek","43598",299,0.141182329,NA,NA,211782878,"2019-Brazil",-1.957703109,"South Hemisphere",28,"2018/19"
1058,"Brazil","RSV",2019,5,21,"isoweek","43605",262,0.123711606,NA,NA,211782878,"2019-Brazil",-2.089802179,"South Hemisphere",29,"2018/19"
1059,"Brazil","RSV",2019,5,22,"isoweek","43612",264,0.12465597,NA,NA,211782878,"2019-Brazil",-2.082197579,"South Hemisphere",30,"2018/19"
1060,"Brazil","RSV",2019,6,23,"isoweek","43619",208,0.098213794,NA,NA,211782878,"2019-Brazil",-2.320608603,"South Hemisphere",31,"2018/19"
1061,"Brazil","RSV",2019,6,24,"isoweek","43626",186,0.087825797,NA,NA,211782878,"2019-Brazil",-2.432400009,"South Hemisphere",32,"2018/19"
1062,"Brazil","RSV",2019,6,25,"isoweek","43633",143,0.067521984,NA,NA,211782878,"2019-Brazil",-2.695302052,"South Hemisphere",33,"2018/19"
1063,"Brazil","RSV",2019,6,26,"isoweek","43640",130,0.061383621,NA,NA,211782878,"2019-Brazil",-2.790612232,"South Hemisphere",34,"2018/19"
1064,"Brazil","RSV",2019,7,27,"isoweek","43647",97,0.045801625,NA,NA,211782878,"2019-Brazil",-3.083435704,"South Hemisphere",35,"2018/19"
1065,"Brazil","RSV",2019,7,28,"isoweek","43654",73,0.034469264,NA,NA,211782878,"2019-Brazil",-3.367687241,"South Hemisphere",36,"2018/19"
1066,"Brazil","RSV",2019,7,29,"isoweek","43661",56,0.026442175,NA,NA,211782878,"2019-Brazil",-3.632794992,"South Hemisphere",37,"2018/19"
1067,"Brazil","RSV",2019,7,30,"isoweek","43668",47,0.02219254,NA,NA,211782878,"2019-Brazil",-3.807999081,"South Hemisphere",38,"2018/19"
1068,"Brazil","RSV",2019,7,31,"isoweek","43675",23,0.010860179,NA,NA,211782878,"2019-Brazil",-4.522652467,"South Hemisphere",39,"2018/19"
1069,"Brazil","RSV",2019,8,32,"isoweek","43682",35,0.01652636,NA,NA,211782878,"2019-Brazil",-4.102798621,"South Hemisphere",40,"2018/19"
1070,"Brazil","RSV",2019,8,33,"isoweek","43689",24,0.011332361,NA,NA,211782878,"2019-Brazil",-4.480092852,"South Hemisphere",41,"2018/19"
1071,"Brazil","RSV",2019,8,34,"isoweek","43696",20,0.009443634,NA,NA,211782878,"2019-Brazil",-4.662414409,"South Hemisphere",42,"2018/19"
1072,"Brazil","RSV",2019,8,35,"isoweek","43703",16,0.007554907,NA,NA,211782878,"2019-Brazil",-4.88555796,"South Hemisphere",43,"2018/19"
1073,"Brazil","RSV",2019,9,36,"isoweek","43710",11,0.005193999,NA,NA,211782878,"2019-Brazil",-5.26025141,"South Hemisphere",44,"2018/19"
1074,"Brazil","RSV",2019,9,37,"isoweek","43717",6,0.00283309,NA,NA,211782878,"2019-Brazil",-5.866387213,"South Hemisphere",45,"2018/19"
1075,"Brazil","RSV",2019,9,38,"isoweek","43724",7,0.003305272,NA,NA,211782878,"2019-Brazil",-5.712236533,"South Hemisphere",46,"2018/19"
1076,"Brazil","RSV",2019,9,39,"isoweek","43731",2,0.000944363,NA,NA,211782878,"2019-Brazil",-6.964999502,"South Hemisphere",47,"2018/19"
1077,"Brazil","RSV",2019,9,40,"isoweek","43738",4,0.001888727,NA,NA,211782878,"2019-Brazil",-6.271852321,"South Hemisphere",48,"2018/19"
1078,"Brazil","RSV",2019,10,41,"isoweek","43745",4,0.001888727,NA,NA,211782878,"2019-Brazil",-6.271852321,"South Hemisphere",49,"2018/19"
1079,"Brazil","RSV",2019,10,42,"isoweek","43752",6,0.00283309,NA,NA,211782878,"2019-Brazil",-5.866387213,"South Hemisphere",50,"2018/19"
1080,"Brazil","RSV",2019,10,43,"isoweek","43759",2,0.000944363,NA,NA,211782878,"2019-Brazil",-6.964999502,"South Hemisphere",51,"2018/19"
1081,"Brazil","RSV",2019,10,44,"isoweek","43766",5,0.002360909,NA,NA,211782878,"2019-Brazil",-6.04870877,"South Hemisphere",52,"2018/19"
1082,"Brazil","RSV",2019,11,45,"isoweek","43773",8,0.003777454,NA,NA,211782878,"2019-Brazil",-5.578705141,"South Hemisphere",1,"2019/20"
1083,"Brazil","RSV",2019,11,46,"isoweek","43780",3,0.001416545,NA,NA,211782878,"2019-Brazil",-6.559534394,"South Hemisphere",2,"2019/20"
1084,"Brazil","RSV",2019,11,47,"isoweek","43787",4,0.001888727,NA,NA,211782878,"2019-Brazil",-6.271852321,"South Hemisphere",3,"2019/20"
1085,"Brazil","RSV",2019,12,49,"isoweek","43801",1,0.000472182,NA,NA,211782878,"2019-Brazil",-7.658146682,"South Hemisphere",5,"2019/20"
1086,"Brazil","RSV",2019,12,50,"isoweek","43808",5,0.002360909,NA,NA,211782878,"2019-Brazil",-6.04870877,"South Hemisphere",6,"2019/20"
1087,"Brazil","RSV",2019,12,51,"isoweek","43815",6,0.00283309,NA,NA,211782878,"2019-Brazil",-5.866387213,"South Hemisphere",7,"2019/20"
1088,"Brazil","RSV",2019,12,52,"isoweek","43822",5,0.002360909,NA,NA,211782878,"2019-Brazil",-6.04870877,"South Hemisphere",8,"2019/20"
1089,"Brazil","RSV",2019,12,1,"isoweek","43829",7,0.003305272,NA,NA,211782878,"2019-Brazil",-5.712236533,"South Hemisphere",9,"2018/19"
1090,"Brazil","RSV",2018,12,1,"isoweek","43465",2,0.000951626,NA,NA,210166592,"2018-Brazil",-6.957338424,"South Hemisphere",9,"2017/18"
