"X","Country","Disease","Year","Month","Week_num","Week_type","Week_date","hospitalisation_num","hospitalisation_rate","Flu_A","Flu_B","Population","Year_Country","hospitalisation_rate_scaled","hospitalisation_rate_log","hemisphere","Season_week","Season"
177,"Türkiye","Influenza",2023,4,15,"isoweek","45203",2,0.002330562,0,2,85816199,"2023-Türkiye",-0.386448868,-6.061645701,"North Hemisphere",49,"2022/23"
178,"Türkiye","Influenza",2023,4,14,"isoweek","44989",4,0.004661125,1,3,85816199,"2023-Türkiye",-0.384969227,-5.36849852,"North Hemisphere",48,"2022/23"
179,"Türkiye","Influenza",2023,3,13,"isoweek","27/03/2023",1,0.001165281,0,1,85816199,"2023-Türkiye",-0.387188689,-6.754792881,"North Hemisphere",47,"2022/23"
180,"Türkiye","Influenza",2023,3,11,"isoweek","13/03/2023",3,0.003495843,1,2,85816199,"2023-Türkiye",-0.385709047,-5.656180593,"North Hemisphere",45,"2022/23"
181,"Türkiye","Influenza",2023,3,10,"isoweek","45080",5,0.005826406,3,2,85816199,"2023-Türkiye",-0.384229406,-5.145354969,"North Hemisphere",44,"2022/23"
182,"Türkiye","Influenza",2023,2,9,"isoweek","27/02/2023",8,0.009322249,6,2,85816199,"2023-Türkiye",-0.382009943,-4.67535134,"North Hemisphere",43,"2022/23"
183,"Türkiye","Influenza",2023,2,8,"isoweek","20/02/2023",6,0.006991687,2,4,85816199,"2023-Türkiye",-0.383489585,-4.963033412,"North Hemisphere",42,"2022/23"
184,"Türkiye","Influenza",2023,2,7,"isoweek","13/02/2023",10,0.011652812,7,3,85816199,"2023-Türkiye",-0.380530302,-4.452207788,"North Hemisphere",41,"2022/23"
185,"Türkiye","Influenza",2023,2,6,"isoweek","45079",9,0.01048753,6,3,85816199,"2023-Türkiye",-0.381270123,-4.557568304,"North Hemisphere",40,"2022/23"
186,"Türkiye","Influenza",2023,1,5,"isoweek","30/01/2023",16,0.018644499,12,4,85816199,"2023-Türkiye",-0.376091377,-3.982204159,"North Hemisphere",39,"2022/23"
187,"Türkiye","Influenza",2023,1,4,"isoweek","23/01/2023",29,0.033793154,24,5,85816199,"2023-Türkiye",-0.366473706,-3.387497051,"North Hemisphere",38,"2022/23"
188,"Türkiye","Influenza",2023,1,3,"isoweek","16/01/2023",28,0.032627873,23,5,85816199,"2023-Türkiye",-0.367213527,-3.422588371,"North Hemisphere",37,"2022/23"
189,"Türkiye","Influenza",2023,1,2,"isoweek","45170",50,0.058264058,45,5,85816199,"2023-Türkiye",-0.35093747,-2.842769876,"North Hemisphere",36,"2022/23"
190,"Türkiye","Influenza",2023,1,1,"isoweek","44958",22,0.025636186,19,3,85816199,"2023-Türkiye",-0.371652452,-3.663750428,"North Hemisphere",35,"2022/23"
191,"Türkiye","Influenza",2022,12,52,"isoweek","26/12/2022",21,0.024624895,21,0,85279553,"2022-Türkiye",-0.372294507,-3.703997374,"North Hemisphere",34,"2022/23"
192,"Türkiye","Influenza",2022,12,51,"isoweek","19/12/2022",24,0.028142737,24,0,85279553,"2022-Türkiye",-0.370061078,-3.570465981,"North Hemisphere",33,"2022/23"
193,"Türkiye","Influenza",2022,12,50,"isoweek","44907",15,0.01758921,15,0,85279553,"2022-Türkiye",-0.376761365,-4.040469611,"North Hemisphere",32,"2022/23"
194,"Türkiye","Influenza",2022,12,49,"isoweek","44693",7,0.008208298,7,0,85279553,"2022-Türkiye",-0.382717175,-4.802609663,"North Hemisphere",31,"2022/23"
195,"Türkiye","Influenza",2022,11,48,"isoweek","28/11/2022",5,0.00586307,5,0,85279553,"2022-Türkiye",-0.384206128,-5.139081899,"North Hemisphere",30,"2022/23"
196,"Türkiye","Influenza",2022,11,47,"isoweek","21/11/2022",6,0.007035684,5,1,85279553,"2022-Türkiye",-0.383461652,-4.956760343,"North Hemisphere",29,"2022/23"
197,"Türkiye","Influenza",2022,11,46,"isoweek","14/11/2022",1,0.001172614,1,0,85279553,"2022-Türkiye",-0.387184033,-6.748519812,"North Hemisphere",28,"2022/23"
198,"Türkiye","Influenza",2022,11,45,"isoweek","44753",1,0.001172614,1,0,85279553,"2022-Türkiye",-0.387184033,-6.748519812,"North Hemisphere",27,"2022/23"
199,"Türkiye","Influenza",2022,10,44,"isoweek","31/10/2022",2,0.002345228,2,0,85279553,"2022-Türkiye",-0.386439557,-6.055372631,"North Hemisphere",26,"2022/23"
200,"Türkiye","Influenza",2022,10,43,"isoweek","24/10/2022",2,0.002345228,2,0,85279553,"2022-Türkiye",-0.386439557,-6.055372631,"North Hemisphere",25,"2022/23"
201,"Türkiye","Influenza",2022,4,17,"isoweek","25/04/2022",1,0.001172614,1,0,85279553,"2022-Türkiye",-0.387184033,-6.748519812,"North Hemisphere",51,"2021/22"
202,"Türkiye","Influenza",2022,3,13,"isoweek","28/03/2022",1,0.001172614,1,0,85279553,"2022-Türkiye",-0.387184033,-6.748519812,"North Hemisphere",47,"2021/22"
203,"Türkiye","Influenza",2022,2,8,"isoweek","21/02/2022",3,0.003517842,2,1,85279553,"2022-Türkiye",-0.385695081,-5.649907523,"North Hemisphere",42,"2021/22"
204,"Türkiye","Influenza",2022,2,7,"isoweek","14/02/2022",2,0.002345228,1,1,85279553,"2022-Türkiye",-0.386439557,-6.055372631,"North Hemisphere",41,"2021/22"
205,"Türkiye","Influenza",2022,2,6,"isoweek","44744",1,0.001172614,1,0,85279553,"2022-Türkiye",-0.387184033,-6.748519812,"North Hemisphere",40,"2021/22"
206,"Türkiye","Influenza",2022,1,5,"isoweek","31/01/2022",4,0.004690456,4,0,85279553,"2022-Türkiye",-0.384950604,-5.362225451,"North Hemisphere",39,"2021/22"
207,"Türkiye","Influenza",2022,1,4,"isoweek","24/01/2022",4,0.004690456,4,0,85279553,"2022-Türkiye",-0.384950604,-5.362225451,"North Hemisphere",38,"2021/22"
208,"Türkiye","Influenza",2022,1,3,"isoweek","17/01/2022",14,0.016416596,14,0,85279553,"2022-Türkiye",-0.377505841,-4.109462482,"North Hemisphere",37,"2021/22"
209,"Türkiye","Influenza",2022,1,2,"isoweek","44835",15,0.01758921,15,0,85279553,"2022-Türkiye",-0.376761365,-4.040469611,"North Hemisphere",36,"2021/22"
210,"Türkiye","Influenza",2022,1,2,"isoweek","44835",66,0.077392526,54,12,85279553,"2022-Türkiye",-0.338793071,-2.55886507,"North Hemisphere",36,"2021/22"
211,"Türkiye","Influenza",2022,1,1,"isoweek","44621",19,0.022279666,19,0,85279553,"2022-Türkiye",-0.373783459,-3.804080833,"North Hemisphere",35,"2021/22"
212,"Türkiye","Influenza",2022,1,1,"isoweek","44621",52,0.060975929,47,5,85279553,"2022-Türkiye",-0.34921574,-2.797276093,"North Hemisphere",35,"2021/22"
213,"Türkiye","Influenza",2021,12,52,"isoweek","27/12/2021",5,0.005904563,5,0,84680273,"2021-Türkiye",-0.384179785,-5.132029851,"North Hemisphere",34,"2021/22"
214,"Türkiye","Influenza",2021,12,51,"isoweek","20/12/2021",2,0.002361825,2,0,84680273,"2021-Türkiye",-0.38642902,-6.048320583,"North Hemisphere",33,"2021/22"
215,"Türkiye","Influenza",2021,12,50,"isoweek","13/12/2021",3,0.003542738,3,0,84680273,"2021-Türkiye",-0.385679275,-5.642855474,"North Hemisphere",32,"2021/22"
216,"Türkiye","Influenza",2021,12,49,"isoweek","44359",3,0.003542738,3,0,84680273,"2021-Türkiye",-0.385679275,-5.642855474,"North Hemisphere",31,"2021/22"
217,"Türkiye","Influenza",2021,11,48,"isoweek","29/11/2021",2,0.002361825,2,0,84680273,"2021-Türkiye",-0.38642902,-6.048320583,"North Hemisphere",30,"2021/22"
218,"Türkiye","Influenza",2021,11,47,"isoweek","22/11/2021",1,0.001180913,1,0,84680273,"2021-Türkiye",-0.387178765,-6.741467763,"North Hemisphere",29,"2021/22"
219,"Türkiye","Influenza",2021,11,46,"isoweek","15/11/2021",1,0.001180913,1,0,84680273,"2021-Türkiye",-0.387178765,-6.741467763,"North Hemisphere",28,"2021/22"
220,"Türkiye","Influenza",2021,11,45,"isoweek","44419",1,0.001180913,1,0,84680273,"2021-Türkiye",-0.387178765,-6.741467763,"North Hemisphere",27,"2021/22"
221,"Türkiye","Influenza",2021,11,44,"isoweek","44207",1,0.001180913,1,0,84680273,"2021-Türkiye",-0.387178765,-6.741467763,"North Hemisphere",26,"2021/22"
222,"Türkiye","Influenza",2020,2,9,"isoweek","24/02/2020",7,0.008371768,4,3,83614362,"2020-Türkiye",-0.382613391,-4.782890244,"North Hemisphere",43,"2019/20"
223,"Türkiye","Influenza",2020,2,8,"isoweek","17/02/2020",20,0.023919336,13,7,83614362,"2020-Türkiye",-0.372742456,-3.733068119,"North Hemisphere",42,"2019/20"
224,"Türkiye","Influenza",2020,2,7,"isoweek","44106",15,0.017939502,10,5,83614362,"2020-Türkiye",-0.37653897,-4.020750191,"North Hemisphere",41,"2019/20"
225,"Türkiye","Influenza",2020,2,6,"isoweek","43892",28,0.03348707,17,11,83614362,"2020-Türkiye",-0.366668035,-3.396595882,"North Hemisphere",40,"2019/20"
226,"Türkiye","Influenza",2020,1,5,"isoweek","27/01/2020",48,0.057406406,34,14,83614362,"2020-Türkiye",-0.351481981,-2.857599382,"North Hemisphere",39,"2019/20"
227,"Türkiye","Influenza",2020,1,4,"isoweek","20/01/2020",56,0.06697414,40,16,83614362,"2020-Türkiye",-0.345407559,-2.703448702,"North Hemisphere",38,"2019/20"
228,"Türkiye","Influenza",2020,1,3,"isoweek","13/01/2020",89,0.106441044,73,16,83614362,"2020-Türkiye",-0.320350571,-2.240164023,"North Hemisphere",37,"2019/20"
229,"Türkiye","Influenza",2019,12,52,"isoweek","23/12/2019",45,0.05411581,36,9,83154997,"2019-Türkiye",-0.353571135,-2.916628903,"North Hemisphere",34,"2019/20"
230,"Türkiye","Influenza",2019,12,51,"isoweek","16/12/2019",27,0.032469486,21,6,83154997,"2019-Türkiye",-0.367314085,-3.427454527,"North Hemisphere",33,"2019/20"
231,"Türkiye","Influenza",2019,12,50,"isoweek","43720",7,0.008418015,4,3,83154997,"2019-Türkiye",-0.382584029,-4.777381244,"North Hemisphere",32,"2019/20"
232,"Türkiye","Influenza",2019,12,49,"isoweek","43508",5,0.006012868,5,0,83154997,"2019-Türkiye",-0.384111024,-5.113853481,"North Hemisphere",31,"2019/20"
233,"Türkiye","Influenza",2019,10,43,"isoweek","21/10/2019",1,0.001202574,0,1,83154997,"2019-Türkiye",-0.387165013,-6.723291393,"North Hemisphere",25,"2019/20"
234,"Türkiye","Influenza",2019,9,39,"isoweek","23/09/2019",1,0.001202574,0,1,83154997,"2019-Türkiye",-0.387165013,-6.723291393,"North Hemisphere",21,"2019/20"
235,"Türkiye","Influenza",2019,8,32,"isoweek","43593",2,0.002405147,0,2,83154997,"2019-Türkiye",-0.386401515,-6.030144212,"North Hemisphere",14,"2019/20"
236,"Türkiye","Influenza",2019,6,26,"isoweek","24/06/2019",8,0.009620588,0,8,83154997,"2019-Türkiye",-0.381820532,-4.643849851,"North Hemisphere",8,"2019/20"
237,"Türkiye","Influenza",2019,5,20,"isoweek","13/05/2019",12,0.014430883,0,12,83154997,"2019-Türkiye",-0.378766543,-4.238384743,"North Hemisphere",2,"2019/20"
238,"Türkiye","Influenza",2019,5,19,"isoweek","43621",5,0.006012868,0,5,83154997,"2019-Türkiye",-0.384111024,-5.113853481,"North Hemisphere",1,"2019/20"
239,"Türkiye","Influenza",2019,4,18,"isoweek","29/04/2019",6,0.007215441,0,6,83154997,"2019-Türkiye",-0.383347526,-4.931531924,"North Hemisphere",52,"2018/19"
240,"Türkiye","Influenza",2019,4,17,"isoweek","22/04/2019",5,0.006012868,0,5,83154997,"2019-Türkiye",-0.384111024,-5.113853481,"North Hemisphere",51,"2018/19"
241,"Türkiye","Influenza",2019,4,16,"isoweek","15/04/2019",9,0.010823162,0,9,83154997,"2019-Türkiye",-0.381057035,-4.526066816,"North Hemisphere",50,"2018/19"
242,"Türkiye","Influenza",2019,4,15,"isoweek","43681",7,0.008418015,1,6,83154997,"2019-Türkiye",-0.382584029,-4.777381244,"North Hemisphere",49,"2018/19"
243,"Türkiye","Influenza",2019,4,14,"isoweek","43469",9,0.010823162,1,8,83154997,"2019-Türkiye",-0.381057035,-4.526066816,"North Hemisphere",48,"2018/19"
244,"Türkiye","Influenza",2019,3,11,"isoweek","43772",1,0.001202574,1,0,83154997,"2019-Türkiye",-0.387165013,-6.723291393,"North Hemisphere",45,"2018/19"
245,"Türkiye","Influenza",2019,3,10,"isoweek","43558",2,0.002405147,2,0,83154997,"2019-Türkiye",-0.386401515,-6.030144212,"North Hemisphere",44,"2018/19"
246,"Türkiye","Influenza",2019,2,9,"isoweek","25/02/2019",3,0.003607721,3,0,83154997,"2019-Türkiye",-0.385638018,-5.624679104,"North Hemisphere",43,"2018/19"
247,"Türkiye","Influenza",2019,2,8,"isoweek","18/02/2019",2,0.002405147,2,0,83154997,"2019-Türkiye",-0.386401515,-6.030144212,"North Hemisphere",42,"2018/19"
248,"Türkiye","Influenza",2019,2,7,"isoweek","43771",6,0.007215441,6,0,83154997,"2019-Türkiye",-0.383347526,-4.931531924,"North Hemisphere",41,"2018/19"
249,"Türkiye","Influenza",2019,2,6,"isoweek","43557",8,0.009620588,8,0,83154997,"2019-Türkiye",-0.381820532,-4.643849851,"North Hemisphere",40,"2018/19"
250,"Türkiye","Influenza",2019,1,5,"isoweek","28/01/2019",17,0.02044375,17,0,83154997,"2019-Türkiye",-0.374949057,-3.890078049,"North Hemisphere",39,"2018/19"
251,"Türkiye","Influenza",2019,1,4,"isoweek","21/01/2019",18,0.021646324,18,0,83154997,"2019-Türkiye",-0.37418556,-3.832919635,"North Hemisphere",38,"2018/19"
252,"Türkiye","Influenza",2019,1,3,"isoweek","14/01/2019",27,0.032469486,27,0,83154997,"2019-Türkiye",-0.367314085,-3.427454527,"North Hemisphere",37,"2018/19"
253,"Türkiye","Influenza",2019,1,2,"isoweek","43647",24,0.028861765,24,0,83154997,"2019-Türkiye",-0.369604576,-3.545237563,"North Hemisphere",36,"2018/19"
254,"Türkiye","Influenza",2019,12,1,"isoweek","30/12/2019",20,0.024051471,20,0,83154997,"2019-Türkiye",-0.372658565,-3.727559119,"North Hemisphere",35,"2018/19"
255,"Türkiye","Influenza",2018,12,52,"isoweek",NA,21,0.025608544,20,1,82003882,"2018-Türkiye",-0.371670001,-3.664829243,"North Hemisphere",34,"2018/19"
256,"Türkiye","Influenza",2018,12,51,"isoweek",NA,14,0.017072363,14,0,82003882,"2018-Türkiye",-0.377089504,-4.070294351,"North Hemisphere",33,"2018/19"
257,"Türkiye","Influenza",2018,12,50,"isoweek",NA,4,0.004877818,4,0,82003882,"2018-Türkiye",-0.384831651,-5.323057319,"North Hemisphere",32,"2018/19"
258,"Türkiye","Influenza",2018,11,49,"isoweek",NA,3,0.003658363,3,0,82003882,"2018-Türkiye",-0.385605866,-5.610739392,"North Hemisphere",31,"2018/19"
259,"Türkiye","Influenza",2018,11,48,"isoweek",NA,3,0.003658363,3,0,82003882,"2018-Türkiye",-0.385605866,-5.610739392,"North Hemisphere",30,"2018/19"
260,"Türkiye","Influenza",2018,9,39,"isoweek",NA,5,0.006097272,4,1,82003882,"2018-Türkiye",-0.384057436,-5.099913768,"North Hemisphere",21,"2018/19"
261,"Türkiye","Influenza",2018,7,28,"isoweek",NA,1,0.001219454,0,1,82003882,"2018-Türkiye",-0.387154295,-6.709351681,"North Hemisphere",10,"2018/19"
262,"Türkiye","Influenza",2018,5,20,"isoweek",NA,2,0.002438909,0,2,82003882,"2018-Türkiye",-0.38638008,-6.0162045,"North Hemisphere",2,"2018/19"
263,"Türkiye","Influenza",2018,4,18,"isoweek",NA,1,0.001219454,0,1,82003882,"2018-Türkiye",-0.387154295,-6.709351681,"North Hemisphere",52,"2017/18"
264,"Türkiye","Influenza",2018,4,17,"isoweek",NA,1,0.001219454,0,1,82003882,"2018-Türkiye",-0.387154295,-6.709351681,"North Hemisphere",51,"2017/18"
265,"Türkiye","Influenza",2018,4,15,"isoweek",NA,1,0.001219454,1,0,82003882,"2018-Türkiye",-0.387154295,-6.709351681,"North Hemisphere",49,"2017/18"
266,"Türkiye","Influenza",2018,4,14,"isoweek",NA,2,0.002438909,0,2,82003882,"2018-Türkiye",-0.38638008,-6.0162045,"North Hemisphere",48,"2017/18"
267,"Türkiye","Influenza",2018,3,13,"isoweek",NA,3,0.003658363,1,2,82003882,"2018-Türkiye",-0.385605866,-5.610739392,"North Hemisphere",47,"2017/18"
268,"Türkiye","Influenza",2018,3,12,"isoweek",NA,5,0.006097272,2,3,82003882,"2018-Türkiye",-0.384057436,-5.099913768,"North Hemisphere",46,"2017/18"
269,"Türkiye","Influenza",2018,3,11,"isoweek",NA,6,0.007316727,1,5,82003882,"2018-Türkiye",-0.383283222,-4.917592211,"North Hemisphere",45,"2017/18"
270,"Türkiye","Influenza",2018,3,10,"isoweek",NA,7,0.008536181,1,6,82003882,"2018-Türkiye",-0.382509007,-4.763441532,"North Hemisphere",44,"2017/18"
271,"Türkiye","Influenza",2018,2,9,"isoweek",NA,11,0.013413999,5,6,82003882,"2018-Türkiye",-0.379412148,-4.311456408,"North Hemisphere",43,"2017/18"
272,"Türkiye","Influenza",2018,2,8,"isoweek",NA,21,0.025608544,10,11,82003882,"2018-Türkiye",-0.371670001,-3.664829243,"North Hemisphere",42,"2017/18"
273,"Türkiye","Influenza",2018,2,7,"isoweek",NA,21,0.025608544,10,11,82003882,"2018-Türkiye",-0.371670001,-3.664829243,"North Hemisphere",41,"2017/18"
274,"Türkiye","Influenza",2018,2,6,"isoweek",NA,27,0.032925271,17,10,82003882,"2018-Türkiye",-0.367024713,-3.413514815,"North Hemisphere",40,"2017/18"
275,"Türkiye","Influenza",2018,1,5,"isoweek",NA,25,0.030486362,13,12,82003882,"2018-Türkiye",-0.368573143,-3.490475856,"North Hemisphere",39,"2017/18"
276,"Türkiye","Influenza",2018,1,4,"isoweek",NA,50,0.060972723,38,12,82003882,"2018-Türkiye",-0.349217776,-2.797328675,"North Hemisphere",38,"2017/18"
277,"Türkiye","Influenza",2018,1,3,"isoweek",NA,68,0.082922904,64,4,82003882,"2018-Türkiye",-0.335281911,-2.489843975,"North Hemisphere",37,"2017/18"
278,"Türkiye","Influenza",2018,1,2,"isoweek",NA,42,0.051217088,37,5,82003882,"2018-Türkiye",-0.355411493,-2.971682062,"North Hemisphere",36,"2017/18"
279,"Türkiye","Influenza",2018,1,1,"isoweek",NA,24,0.029266907,19,5,82003882,"2018-Türkiye",-0.369347357,-3.53129785,"North Hemisphere",35,"2017/18"
280,"Türkiye","Influenza",2017,12,52,"isoweek",NA,17,0.021036864,15,2,80810525,"2017-Türkiye",-0.374572498,-3.861478966,"North Hemisphere",34,"2017/18"
281,"Türkiye","Influenza",2017,12,51,"isoweek",NA,18,0.022274326,12,6,80810525,"2017-Türkiye",-0.37378685,-3.804320552,"North Hemisphere",33,"2017/18"
282,"Türkiye","Influenza",2017,12,50,"isoweek",NA,8,0.009899701,8,0,80810525,"2017-Türkiye",-0.381643328,-4.615250768,"North Hemisphere",32,"2017/18"
283,"Türkiye","Influenza",2017,12,49,"isoweek",NA,2,0.002474925,1,1,80810525,"2017-Türkiye",-0.386357214,-6.001545129,"North Hemisphere",31,"2017/18"
284,"Türkiye","Influenza",2017,11,48,"isoweek",NA,1,0.001237463,1,0,80810525,"2017-Türkiye",-0.387142862,-6.69469231,"North Hemisphere",30,"2017/18"
285,"Türkiye","Influenza",2017,11,47,"isoweek",NA,2,0.002474925,2,0,80810525,"2017-Türkiye",-0.386357214,-6.001545129,"North Hemisphere",29,"2017/18"
286,"Türkiye","Influenza",2017,11,46,"isoweek",NA,1,0.001237463,1,0,80810525,"2017-Türkiye",-0.387142862,-6.69469231,"North Hemisphere",28,"2017/18"
287,"France","Influenza",2023,NA,1,"Epiweek","44855",80,0.123539562,NA,NA,64756584,"2023-France",-0.30949496,-2.091193837,"North Hemisphere",35,"2022/23"
288,"France","Influenza",2023,NA,2,"Epiweek","44862",17,0.026252157,NA,NA,64756584,"2023-France",-0.37126138,-3.640007128,"North Hemisphere",36,"2022/23"
289,"France","Influenza",2023,NA,3,"Epiweek","44869",7,0.010809712,NA,NA,64756584,"2023-France",-0.381065574,-4.527310323,"North Hemisphere",37,"2022/23"
290,"France","Influenza",2023,NA,4,"Epiweek","44876",12,0.018530934,NA,NA,64756584,"2023-France",-0.376163477,-3.988313822,"North Hemisphere",38,"2022/23"
291,"France","Influenza",2023,NA,5,"Epiweek","44883",14,0.021619423,NA,NA,64756584,"2023-France",-0.374202639,-3.834163142,"North Hemisphere",39,"2022/23"
292,"France","Influenza",2023,NA,6,"Epiweek","44890",29,0.044783091,NA,NA,64756584,"2023-France",-0.359496348,-3.105924642,"North Hemisphere",40,"2022/23"
293,"France","Influenza",2023,NA,7,"Epiweek","44897",35,0.054048558,NA,NA,64756584,"2023-France",-0.353613832,-2.91787241,"North Hemisphere",41,"2022/23"
294,"France","Influenza",2023,NA,8,"Epiweek","44904",42,0.06485827,NA,NA,64756584,"2023-France",-0.346750896,-2.735550854,"North Hemisphere",42,"2022/23"
295,"France","Influenza",2023,NA,9,"Epiweek","44911",14,0.021619423,NA,NA,64756584,"2023-France",-0.374202639,-3.834163142,"North Hemisphere",43,"2022/23"
296,"France","Influenza",2023,NA,10,"Epiweek","44919",14,0.021619423,NA,NA,64756584,"2023-France",-0.374202639,-3.834163142,"North Hemisphere",44,"2022/23"
297,"France","Influenza",2023,NA,11,"Epiweek","44926",12,0.018530934,NA,NA,64756584,"2023-France",-0.376163477,-3.988313822,"North Hemisphere",45,"2022/23"
298,"France","Influenza",2023,NA,12,"Epiweek","44933",5,0.007721223,NA,NA,64756584,"2023-France",-0.383026413,-4.863782559,"North Hemisphere",46,"2022/23"
299,"France","Influenza",2023,NA,13,"Epiweek","44940",7,0.010809712,NA,NA,64756584,"2023-France",-0.381065574,-4.527310323,"North Hemisphere",47,"2022/23"
300,"France","Influenza",2023,NA,14,"Epiweek","44947",3,0.004632734,NA,NA,64756584,"2023-France",-0.384987252,-5.374608183,"North Hemisphere",48,"2022/23"
301,"France","Influenza",2023,NA,15,"Epiweek","44954",2,0.003088489,NA,NA,64756584,"2023-France",-0.385967671,-5.780073291,"North Hemisphere",49,"2022/23"
302,"France","Influenza",2023,NA,16,"Epiweek","44961",2,0.003088489,NA,NA,64756584,"2023-France",-0.385967671,-5.780073291,"North Hemisphere",50,"2022/23"
303,"France","Influenza",2023,NA,17,"Epiweek","44968",1,0.001544245,NA,NA,64756584,"2023-France",-0.38694809,-6.473220472,"North Hemisphere",51,"2022/23"
304,"France","Influenza",2023,NA,18,"Epiweek","44975",3,0.004632734,NA,NA,64756584,"2023-France",-0.384987252,-5.374608183,"North Hemisphere",52,"2022/23"
305,"France","Influenza",2023,NA,19,"Epiweek","44982",2,0.003088489,NA,NA,64756584,"2023-France",-0.385967671,-5.780073291,"North Hemisphere",1,"2023/24"
306,"France","Influenza",2023,NA,20,"Epiweek","44989",2,0.003088489,NA,NA,64756584,"2023-France",-0.385967671,-5.780073291,"North Hemisphere",2,"2023/24"
307,"France","Influenza",2023,NA,21,"Epiweek","44996",2,0.003088489,NA,NA,64756584,"2023-France",-0.385967671,-5.780073291,"North Hemisphere",3,"2023/24"
308,"France","Influenza",2023,NA,22,"Epiweek","45003",1,0.001544245,NA,NA,64756584,"2023-France",-0.38694809,-6.473220472,"North Hemisphere",4,"2023/24"
309,"France","Influenza",2022,NA,41,"Epiweek","44834",1,0.00154735,NA,NA,64626628,"2022-France",-0.386946119,-6.471211617,"North Hemisphere",23,"2022/23"
310,"France","Influenza",2022,NA,42,"Epiweek","44841",2,0.0030947,NA,NA,64626628,"2022-France",-0.385963728,-5.778064436,"North Hemisphere",24,"2022/23"
311,"France","Influenza",2022,NA,43,"Epiweek","44848",3,0.004642049,NA,NA,64626628,"2022-France",-0.384981337,-5.372599328,"North Hemisphere",25,"2022/23"
312,"France","Influenza",2022,NA,44,"Epiweek","44855",6,0.009284099,NA,NA,64626628,"2022-France",-0.382034165,-4.679452148,"North Hemisphere",26,"2022/23"
313,"France","Influenza",2022,NA,45,"Epiweek","44862",5,0.007736749,NA,NA,64626628,"2022-France",-0.383016555,-4.861773705,"North Hemisphere",27,"2022/23"
314,"France","Influenza",2022,NA,46,"Epiweek","44869",6,0.009284099,NA,NA,64626628,"2022-France",-0.382034165,-4.679452148,"North Hemisphere",28,"2022/23"
315,"France","Influenza",2022,NA,47,"Epiweek","44876",7,0.010831449,NA,NA,64626628,"2022-France",-0.381051774,-4.525301468,"North Hemisphere",29,"2022/23"
316,"France","Influenza",2022,NA,48,"Epiweek","44883",26,0.040231095,NA,NA,64626628,"2022-France",-0.362386347,-3.213115079,"North Hemisphere",30,"2022/23"
317,"France","Influenza",2022,NA,49,"Epiweek","44890",64,0.099030387,NA,NA,64626628,"2022-France",-0.325055494,-2.312328534,"North Hemisphere",31,"2022/23"
318,"France","Influenza",2022,NA,50,"Epiweek","44834",105,0.162471729,NA,NA,64626628,"2022-France",-0.284777468,-1.817251267,"North Hemisphere",32,"2022/23"
319,"France","Influenza",2022,NA,51,"Epiweek","44841",179,0.276975614,NA,NA,64626628,"2022-France",-0.212080544,-1.283825811,"North Hemisphere",33,"2022/23"
320,"France","Influenza",2022,NA,52,"Epiweek","44848",192,0.297091162,NA,NA,64626628,"2022-France",-0.199309462,-1.213716245,"North Hemisphere",34,"2022/23"
321,"France","Influenza",2022,NA,2,"Epiweek","44562",5,0.007736749,NA,NA,64626628,"2022-France",-0.383016555,-4.861773705,"North Hemisphere",36,"2021/22"
322,"France","Influenza",2022,NA,3,"Epiweek","44569",8,0.012378798,NA,NA,64626628,"2022-France",-0.380069383,-4.391770075,"North Hemisphere",37,"2021/22"
323,"France","Influenza",2022,NA,4,"Epiweek","44576",7,0.010831449,NA,NA,64626628,"2022-France",-0.381051774,-4.525301468,"North Hemisphere",38,"2021/22"
324,"France","Influenza",2022,NA,5,"Epiweek","44583",6,0.009284099,NA,NA,64626628,"2022-France",-0.382034165,-4.679452148,"North Hemisphere",39,"2021/22"
325,"France","Influenza",2022,NA,6,"Epiweek","44590",9,0.013926148,NA,NA,64626628,"2022-France",-0.379086992,-4.27398704,"North Hemisphere",40,"2021/22"
326,"France","Influenza",2022,NA,7,"Epiweek","44597",12,0.018568198,NA,NA,64626628,"2022-France",-0.376139819,-3.986304967,"North Hemisphere",41,"2021/22"
327,"France","Influenza",2022,NA,8,"Epiweek","44604",28,0.043325794,NA,NA,64626628,"2022-France",-0.360421565,-3.139007107,"North Hemisphere",42,"2021/22"
328,"France","Influenza",2022,NA,9,"Epiweek","44611",36,0.055704593,NA,NA,64626628,"2022-France",-0.352562438,-2.887692679,"North Hemisphere",43,"2021/22"
329,"France","Influenza",2022,NA,10,"Epiweek","44618",50,0.07736749,NA,NA,64626628,"2022-France",-0.338808966,-2.559188612,"North Hemisphere",44,"2021/22"
330,"France","Influenza",2022,NA,11,"Epiweek","44625",63,0.097483037,NA,NA,64626628,"2022-France",-0.326037885,-2.328076891,"North Hemisphere",45,"2021/22"
331,"France","Influenza",2022,NA,12,"Epiweek","44632",57,0.088198939,NA,NA,64626628,"2022-France",-0.33193223,-2.428160349,"North Hemisphere",46,"2021/22"
332,"France","Influenza",2022,NA,13,"Epiweek","44639",48,0.07427279,NA,NA,64626628,"2022-France",-0.340773748,-2.600010606,"North Hemisphere",47,"2021/22"
333,"France","Influenza",2022,NA,14,"Epiweek","44646",26,0.040231095,NA,NA,64626628,"2022-France",-0.362386347,-3.213115079,"North Hemisphere",48,"2021/22"
