,Country,Disease,Year,Month,Week_num,Week_type,Week_date,hospitalisation_num,hospitalisation_rate,Flu_A,Flu_B,Population,Year_Country,hospitalisation_rate_scaled,hospitalisation_rate_log,hemisphere
649,England,Influenza,2017,11,49,NA,43066,NA,0.777976453,NA,NA,55619400,2017-England,0.105997922,-0.251059021,North Hemisphere
650,England,Influenza,2017,12,50,NA,43073,NA,1.294759154,NA,NA,55619400,2017-England,0.434096073,0.258324696,North Hemisphere
651,England,Influenza,2017,12,51,NA,43080,NA,2.852602959,NA,NA,55619400,2017-England,1.423149443,1.048231896,North Hemisphere
652,England,Influenza,2017,12,52,NA,43087,NA,5.057453156,NA,NA,55619400,2017-England,2.822978174,1.620863028,North Hemisphere
653,Brazil,Influenza,2023,1,1,isoweek,44928,46,0.021254727,26,5,216422446,2023-Brazil,-0.374434179,-3.851175963,South Hemisphere
654,Brazil,Influenza,2023,1,2,isoweek,44935,36,0.016634134,17,9,216422446,2023-Brazil,-0.377367729,-4.096298421,South Hemisphere
655,Brazil,Influenza,2023,1,3,isoweek,44942,35,0.016172075,11,14,216422446,2023-Brazil,-0.377661084,-4.124469298,South Hemisphere
656,Brazil,Influenza,2023,1,4,isoweek,44949,42,0.01940649,20,10,216422446,2023-Brazil,-0.375607599,-3.942147741,South Hemisphere
657,Brazil,Influenza,2023,1,5,isoweek,44956,58,0.026799438,22,21,216422446,2023-Brazil,-0.370913919,-3.619374349,South Hemisphere
658,Brazil,Influenza,2023,2,6,isoweek,44963,82,0.037888861,28,29,216422446,2023-Brazil,-0.363873399,-3.273098112,South Hemisphere
659,Brazil,Influenza,2023,2,7,isoweek,44970,107,0.049440343,29,38,216422446,2023-Brazil,-0.356539523,-3.006988525,South Hemisphere
660,Brazil,Influenza,2023,2,8,isoweek,44977,147,0.067922714,28,72,216422446,2023-Brazil,-0.344805323,-2.689384772,South Hemisphere
661,Brazil,Influenza,2023,2,9,isoweek,44984,217,0.100266864,56,89,216422446,2023-Brazil,-0.324270472,-2.299920006,South Hemisphere
662,Brazil,Influenza,2023,3,10,isoweek,44991,253,0.116900998,53,83,216422446,2023-Brazil,-0.313709691,-2.14642787,South Hemisphere
663,Brazil,Influenza,2023,3,11,isoweek,44998,403,0.186209891,94,157,216422446,2023-Brazil,-0.26970644,-1.680880797,South Hemisphere
664,Brazil,Influenza,2023,3,12,isoweek,45005,490,0.226409048,125,165,216422446,2023-Brazil,-0.244184553,-1.485411968,South Hemisphere
665,Brazil,Influenza,2023,3,13,isoweek,45012,623,0.287862933,180,184,216422446,2023-Brazil,-0.205168337,-1.24527084,South Hemisphere
666,Brazil,Influenza,2023,4,14,isoweek,45019,575,0.265684087,229,173,216422446,2023-Brazil,-0.219249377,-1.325447318,South Hemisphere
667,Brazil,Influenza,2023,4,15,isoweek,45026,726,0.335455039,274,215,216422446,2023-Brazil,-0.17495277,-1.092267344,South Hemisphere
668,Brazil,Influenza,2023,4,16,isoweek,45033,703,0.324827675,279,201,216422446,2023-Brazil,-0.181699936,-1.124460467,South Hemisphere
669,Brazil,Influenza,2023,4,17,isoweek,45040,869,0.401529516,385,205,216422446,2023-Brazil,-0.133003003,-0.912474234,South Hemisphere
670,Brazil,Influenza,2023,5,18,isoweek,45047,848,0.391826271,378,193,216422446,2023-Brazil,-0.139163459,-0.936936723,South Hemisphere
671,Brazil,Influenza,2023,5,19,isoweek,45054,966,0.446349266,436,195,216422446,2023-Brazil,-0.104547567,-0.806653525,South Hemisphere
672,Brazil,Influenza,2023,5,20,isoweek,45061,959,0.443114851,486,175,216422446,2023-Brazil,-0.106601052,-0.813926284,South Hemisphere
673,Brazil,Influenza,2023,5,21,isoweek,45068,1012,0.467603993,482,187,216422446,2023-Brazil,-0.091053237,-0.760133509,South Hemisphere
674,Brazil,Influenza,2023,5,22,isoweek,45075,801,0.370109485,397,170,216422446,2023-Brazil,-0.152951144,-0.993956412,South Hemisphere
675,Brazil,Influenza,2023,6,23,isoweek,45082,581,0.268456443,287,116,216422446,2023-Brazil,-0.217489247,-1.315066602,South Hemisphere
676,Brazil,Influenza,2023,6,24,isoweek,45089,554,0.255980842,235,128,216422446,2023-Brazil,-0.225409833,-1.362652672,South Hemisphere
677,Brazil,Influenza,2023,6,25,isoweek,45096,398,0.183899594,207,70,216422446,2023-Brazil,-0.271173215,-1.693365354,South Hemisphere
678,Brazil,Influenza,2023,6,26,isoweek,45103,309,0.142776318,144,71,216422446,2023-Brazil,-0.297281811,-1.946476082,South Hemisphere
679,Brazil,Influenza,2023,7,27,isoweek,45110,267,0.123369828,101,71,216422446,2023-Brazil,-0.309602721,-2.092568701,South Hemisphere
680,Brazil,Influenza,2023,7,28,isoweek,45117,212,0.097956568,89,38,216422446,2023-Brazil,-0.325737247,-2.323231084,South Hemisphere
681,Brazil,Influenza,2023,7,29,isoweek,45124,185,0.085480967,63,41,216422446,2023-Brazil,-0.333657832,-2.459461534,South Hemisphere
682,Brazil,Influenza,2023,7,30,isoweek,45131,132,0.060991825,56,29,216422446,2023-Brazil,-0.349205648,-2.797015437,South Hemisphere
683,Brazil,Influenza,2023,7,31,isoweek,45138,115,0.053136817,31,25,216422446,2023-Brazil,-0.354192683,-2.934885231,South Hemisphere
684,Brazil,Influenza,2023,8,32,isoweek,45145,77,0.035578565,32,15,216422446,2023-Brazil,-0.365340174,-3.336011937,South Hemisphere
685,Brazil,Influenza,2023,8,33,isoweek,45152,71,0.032806209,29,9,216422446,2023-Brazil,-0.367100304,-3.417137482,South Hemisphere
686,Brazil,Influenza,2023,8,34,isoweek,45159,69,0.03188209,23,14,216422446,2023-Brazil,-0.367687014,-3.445710855,South Hemisphere
687,Brazil,Influenza,2023,8,35,isoweek,45166,89,0.041123276,27,12,216422446,2023-Brazil,-0.361819914,-3.191180989,South Hemisphere
688,Brazil,Influenza,2023,9,36,isoweek,45173,47,0.021716786,17,5,216422446,2023-Brazil,-0.374140824,-3.829669757,South Hemisphere
689,Brazil,Influenza,2023,9,37,isoweek,45180,52,0.024027083,14,14,216422446,2023-Brazil,-0.372674049,-3.728573641,South Hemisphere
690,Brazil,Influenza,2023,9,38,isoweek,45187,60,0.027723557,11,14,216422446,2023-Brazil,-0.370327209,-3.585472797,South Hemisphere
691,Brazil,Influenza,2023,9,39,isoweek,45194,45,0.020792668,8,10,216422446,2023-Brazil,-0.374727534,-3.873154869,South Hemisphere
692,Brazil,Influenza,2023,10,40,isoweek,45201,26,0.012013541,12,5,216422446,2023-Brazil,-0.380301279,-4.421720821,South Hemisphere
693,Brazil,Influenza,2023,10,41,isoweek,45208,27,0.012475601,13,3,216422446,2023-Brazil,-0.380007924,-4.383980493,South Hemisphere
694,Brazil,Influenza,2023,10,42,isoweek,45215,36,0.016634134,15,5,216422446,2023-Brazil,-0.377367729,-4.096298421,South Hemisphere
695,Brazil,Influenza,2023,10,43,isoweek,45222,31,0.014323838,12,7,216422446,2023-Brazil,-0.378834504,-4.245830155,South Hemisphere
696,Brazil,Influenza,2023,10,44,isoweek,45229,28,0.01293766,8,6,216422446,2023-Brazil,-0.379714569,-4.347612849,South Hemisphere
697,Brazil,Influenza,2023,11,45,isoweek,45236,35,0.016172075,6,3,216422446,2023-Brazil,-0.377661084,-4.124469298,South Hemisphere
698,Brazil,Influenza,2023,11,46,isoweek,45243,26,0.012013541,9,3,216422446,2023-Brazil,-0.380301279,-4.421720821,South Hemisphere
699,Brazil,Influenza,2023,11,47,isoweek,45250,16,0.007392949,1,1,216422446,2023-Brazil,-0.38323483,-4.907228637,South Hemisphere
700,Brazil,Influenza,2023,11,48,isoweek,45257,31,0.014323838,12,2,216422446,2023-Brazil,-0.378834504,-4.245830155,South Hemisphere
701,Brazil,Influenza,2023,12,49,isoweek,45264,34,0.015710016,13,2,216422446,2023-Brazil,-0.377954439,-4.153456835,South Hemisphere
702,Brazil,Influenza,2023,12,50,isoweek,45271,39,0.018020312,16,4,216422446,2023-Brazil,-0.376487664,-4.016255713,South Hemisphere
703,Brazil,Influenza,2023,12,51,isoweek,45278,33,0.015247956,20,4,216422446,2023-Brazil,-0.378247794,-4.183309798,South Hemisphere
704,Brazil,Influenza,2023,12,52,isoweek,45285,38,0.017558253,22,3,216422446,2023-Brazil,-0.376781019,-4.042231199,South Hemisphere
705,Brazil,Influenza,2022,1,1,isoweek,44564,4223,1.961326178,3386,8,215313498,2022-Brazil,0.857290208,0.673620866,South Hemisphere
706,Brazil,Influenza,2022,1,2,isoweek,44571,2668,1.239123429,2290,3,215313498,2022-Brazil,0.398773725,0.214404218,South Hemisphere
707,Brazil,Influenza,2022,1,3,isoweek,44578,1241,0.576368881,1078,6,215313498,2022-Brazil,-0.021999921,-0.551007404,South Hemisphere
708,Brazil,Influenza,2022,1,4,isoweek,44585,519,0.241043875,434,8,215313498,2022-Brazil,-0.234893105,-1.422776306,South Hemisphere
709,Brazil,Influenza,2022,1,5,isoweek,44592,302,0.140260598,235,5,215313498,2022-Brazil,-0.298879006,-1.964253172,South Hemisphere
710,Brazil,Influenza,2022,2,6,isoweek,44599,198,0.091958935,141,6,215313498,2022-Brazil,-0.329545061,-2.386413159,South Hemisphere
711,Brazil,Influenza,2022,2,7,isoweek,44606,143,0.066414786,99,1,215313498,2022-Brazil,-0.345762685,-2.711835559,South Hemisphere
712,Brazil,Influenza,2022,2,8,isoweek,44613,142,0.065950347,97,2,215313498,2022-Brazil,-0.346057551,-2.718853132,South Hemisphere
713,Brazil,Influenza,2022,2,9,isoweek,44620,85,0.039477321,61,1,215313498,2022-Brazil,-0.362864908,-3.232028933,South Hemisphere
714,Brazil,Influenza,2022,3,10,isoweek,44627,67,0.031117417,39,2,215313498,2022-Brazil,-0.368172494,-3.46998757,South Hemisphere
715,Brazil,Influenza,2022,3,11,isoweek,44634,64,0.0297241,37,3,215313498,2022-Brazil,-0.369057092,-3.515797106,South Hemisphere
716,Brazil,Influenza,2022,3,12,isoweek,44641,66,0.030652978,42,2,215313498,2022-Brazil,-0.36846736,-3.485025447,South Hemisphere
717,Brazil,Influenza,2022,3,13,isoweek,44648,93,0.043192833,55,1,215313498,2022-Brazil,-0.360505981,-3.142080696,South Hemisphere
718,Brazil,Influenza,2022,4,14,isoweek,44655,58,0.026937466,31,2,215313498,2022-Brazil,-0.370826287,-3.614237179,South Hemisphere
719,Brazil,Influenza,2022,4,15,isoweek,44662,49,0.022757514,25,1,215313498,2022-Brazil,-0.37348008,-3.782859891,South Hemisphere
720,Brazil,Influenza,2022,4,16,isoweek,44669,79,0.036690686,43,2,215313498,2022-Brazil,-0.364634103,-3.305232337,South Hemisphere
721,Brazil,Influenza,2022,4,17,isoweek,44676,104,0.048301663,60,5,215313498,2022-Brazil,-0.357262456,-3.03028929,South Hemisphere
722,Brazil,Influenza,2022,5,18,isoweek,44683,119,0.055268249,72,3,215313498,2022-Brazil,-0.352839467,-2.895556696,South Hemisphere
723,Brazil,Influenza,2022,5,19,isoweek,44690,103,0.047837224,61,3,215313498,2022-Brazil,-0.357557322,-3.039951201,South Hemisphere
724,Brazil,Influenza,2022,5,20,isoweek,44697,180,0.083599032,103,0,215313498,2022-Brazil,-0.334852647,-2.481723338,South Hemisphere
725,Brazil,Influenza,2022,5,21,isoweek,44704,174,0.080812398,125,0,215313498,2022-Brazil,-0.336621842,-2.51562489,South Hemisphere
726,Brazil,Influenza,2022,5,22,isoweek,44711,188,0.087314544,143,2,215313498,2022-Brazil,-0.33249372,-2.438238226,South Hemisphere
727,Brazil,Influenza,2022,6,23,isoweek,44718,195,0.090565618,128,2,215313498,2022-Brazil,-0.330429658,-2.401680631,South Hemisphere
728,Brazil,Influenza,2022,6,24,isoweek,44725,228,0.105892107,157,0,215313498,2022-Brazil,-0.320699083,-2.24533456,South Hemisphere
729,Brazil,Influenza,2022,6,25,isoweek,44732,233,0.108214302,157,0,215313498,2022-Brazil,-0.319224754,-2.223641736,South Hemisphere
730,Brazil,Influenza,2022,6,26,isoweek,44739,178,0.082670154,124,2,215313498,2022-Brazil,-0.335442379,-2.492896639,South Hemisphere
731,Brazil,Influenza,2022,7,27,isoweek,44746,150,0.06966586,101,1,215313498,2022-Brazil,-0.343698624,-2.664044895,South Hemisphere
732,Brazil,Influenza,2022,7,28,isoweek,44753,140,0.065021469,109,1,215313498,2022-Brazil,-0.346647283,-2.733037767,South Hemisphere
733,Brazil,Influenza,2022,7,29,isoweek,44760,112,0.052017175,79,1,215313498,2022-Brazil,-0.354903528,-2.956181318,South Hemisphere
734,Brazil,Influenza,2022,7,30,isoweek,44767,74,0.034368491,46,3,215313498,2022-Brazil,-0.366108433,-3.370615096,South Hemisphere
735,Brazil,Influenza,2022,8,31,isoweek,44774,53,0.024615271,34,0,215313498,2022-Brazil,-0.372300617,-3.704388276,South Hemisphere
736,Brazil,Influenza,2022,8,32,isoweek,44781,55,0.025544149,31,1,215313498,2022-Brazil,-0.371710885,-3.667347004,South Hemisphere
737,Brazil,Influenza,2022,8,33,isoweek,44788,60,0.027866344,41,2,215313498,2022-Brazil,-0.370236555,-3.580335627,South Hemisphere
738,Brazil,Influenza,2022,8,34,isoweek,44795,83,0.038548443,52,1,215313498,2022-Brazil,-0.36345464,-3.255839582,South Hemisphere
739,Brazil,Influenza,2022,8,35,isoweek,44802,97,0.045050589,59,0,215313498,2022-Brazil,-0.359326517,-3.099969211,South Hemisphere
740,Brazil,Influenza,2022,9,36,isoweek,44809,146,0.067808104,90,0,215313498,2022-Brazil,-0.344878088,-2.691073568,South Hemisphere
741,Brazil,Influenza,2022,9,37,isoweek,44816,246,0.11425201,149,2,215313498,2022-Brazil,-0.315391497,-2.169348653,South Hemisphere
742,Brazil,Influenza,2022,9,38,isoweek,44823,290,0.134687329,153,1,215313498,2022-Brazil,-0.302417397,-2.004799266,South Hemisphere
743,Brazil,Influenza,2022,9,39,isoweek,44830,287,0.133294012,164,1,215313498,2022-Brazil,-0.303301995,-2.015197974,South Hemisphere
744,Brazil,Influenza,2022,10,40,isoweek,44837,324,0.150478258,197,5,215313498,2022-Brazil,-0.292391957,-1.893936674,South Hemisphere
745,Brazil,Influenza,2022,10,41,isoweek,44844,249,0.115645328,147,2,215313498,2022-Brazil,-0.314506899,-2.157227293,South Hemisphere
746,Brazil,Influenza,2022,10,42,isoweek,44851,310,0.143976111,166,3,215313498,2022-Brazil,-0.296520079,-1.938107892,South Hemisphere
747,Brazil,Influenza,2022,10,43,isoweek,44858,257,0.11936084,137,0,215313498,2022-Brazil,-0.312147972,-2.125604104,South Hemisphere
748,Brazil,Influenza,2022,10,44,isoweek,44865,209,0.097067765,105,2,215313498,2022-Brazil,-0.326301536,-2.332345937,South Hemisphere
749,Brazil,Influenza,2022,11,45,isoweek,44872,189,0.087778984,104,4,215313498,2022-Brazil,-0.332198854,-2.432933174,South Hemisphere
750,Brazil,Influenza,2022,11,46,isoweek,44879,185,0.085921227,109,4,215313498,2022-Brazil,-0.333378317,-2.454324364,South Hemisphere
751,Brazil,Influenza,2022,11,47,isoweek,44886,159,0.073845812,95,2,215313498,2022-Brazil,-0.341044831,-2.605775987,South Hemisphere
752,Brazil,Influenza,2022,11,48,isoweek,44893,139,0.06455703,86,3,215313498,2022-Brazil,-0.346942149,-2.740206256,South Hemisphere
753,Brazil,Influenza,2022,12,49,isoweek,44900,102,0.047372785,61,4,215313498,2022-Brazil,-0.357852187,-3.049707376,South Hemisphere
754,Brazil,Influenza,2022,12,50,isoweek,44907,95,0.044121711,49,7,215313498,2022-Brazil,-0.359916249,-3.120803298,South Hemisphere
755,Brazil,Influenza,2022,12,51,isoweek,44914,66,0.030652978,35,1,215313498,2022-Brazil,-0.36846736,-3.485025447,South Hemisphere
756,Brazil,Influenza,2022,12,52,isoweek,44921,67,0.031117417,35,9,215313498,2022-Brazil,-0.368172494,-3.46998757,South Hemisphere
757,Brazil,Influenza,2021,1,1,isoweek,44200,28,0.013064197,11,4,214326223,2021-Brazil,-0.379634233,-4.337879844,South Hemisphere
758,Brazil,Influenza,2021,1,2,isoweek,44207,20,0.009331569,4,1,214326223,2021-Brazil,-0.382004026,-4.67435208,South Hemisphere
759,Brazil,Influenza,2021,1,3,isoweek,44214,9,0.004199206,5,0,214326223,2021-Brazil,-0.385262492,-5.472859776,South Hemisphere
760,Brazil,Influenza,2021,1,4,isoweek,44221,12,0.005598942,0,0,214326223,2021-Brazil,-0.38437382,-5.185177704,South Hemisphere
761,Brazil,Influenza,2021,2,5,isoweek,44228,14,0.006532099,3,1,214326223,2021-Brazil,-0.383781371,-5.031027024,South Hemisphere
762,Brazil,Influenza,2021,2,6,isoweek,44235,6,0.002799471,1,0,214326223,2021-Brazil,-0.386151165,-5.878324885,South Hemisphere
763,Brazil,Influenza,2021,2,7,isoweek,44242,15,0.006998677,2,0,214326223,2021-Brazil,-0.383485147,-4.962034153,South Hemisphere
764,Brazil,Influenza,2021,2,8,isoweek,44249,14,0.006532099,1,0,214326223,2021-Brazil,-0.383781371,-5.031027024,South Hemisphere
765,Brazil,Influenza,2021,3,9,isoweek,44256,22,0.010264726,9,2,214326223,2021-Brazil,-0.381411578,-4.5790419,South Hemisphere
766,Brazil,Influenza,2021,3,10,isoweek,44263,16,0.007465255,1,1,214326223,2021-Brazil,-0.383188923,-4.897495632,South Hemisphere
767,Brazil,Influenza,2021,3,11,isoweek,44270,24,0.011197883,3,1,214326223,2021-Brazil,-0.380819129,-4.492030523,South Hemisphere
768,Brazil,Influenza,2021,3,12,isoweek,44277,18,0.008398412,4,0,214326223,2021-Brazil,-0.382596475,-4.779712596,South Hemisphere
769,Brazil,Influenza,2021,3,13,isoweek,44284,28,0.013064197,5,1,214326223,2021-Brazil,-0.379634233,-4.337879844,South Hemisphere
770,Brazil,Influenza,2021,4,14,isoweek,44291,18,0.008398412,2,1,214326223,2021-Brazil,-0.382596475,-4.779712596,South Hemisphere
771,Brazil,Influenza,2021,4,15,isoweek,44298,31,0.014463932,0,2,214326223,2021-Brazil,-0.37874556,-4.236097149,South Hemisphere
772,Brazil,Influenza,2021,4,16,isoweek,44305,17,0.007931834,2,1,214326223,2021-Brazil,-0.382892699,-4.83687101,South Hemisphere
773,Brazil,Influenza,2021,4,17,isoweek,44312,32,0.014930511,3,2,214326223,2021-Brazil,-0.378449336,-4.204348451,South Hemisphere
774,Brazil,Influenza,2021,5,18,isoweek,44319,29,0.013530775,2,0,214326223,2021-Brazil,-0.379338009,-4.302788524,South Hemisphere
775,Brazil,Influenza,2021,5,19,isoweek,44326,20,0.009331569,0,0,214326223,2021-Brazil,-0.382004026,-4.67435208,South Hemisphere
776,Brazil,Influenza,2021,5,20,isoweek,44333,27,0.012597619,2,1,214326223,2021-Brazil,-0.379930457,-4.374247488,South Hemisphere
777,Brazil,Influenza,2021,5,21,isoweek,44340,27,0.012597619,1,0,214326223,2021-Brazil,-0.379930457,-4.374247488,South Hemisphere
778,Brazil,Influenza,2021,5,22,isoweek,44347,28,0.013064197,1,5,214326223,2021-Brazil,-0.379634233,-4.337879844,South Hemisphere
779,Brazil,Influenza,2021,6,23,isoweek,44354,28,0.013064197,3,2,214326223,2021-Brazil,-0.379634233,-4.337879844,South Hemisphere
780,Brazil,Influenza,2021,6,24,isoweek,44361,21,0.009798148,1,2,214326223,2021-Brazil,-0.381707802,-4.625561916,South Hemisphere
781,Brazil,Influenza,2021,6,25,isoweek,44368,22,0.010264726,0,10,214326223,2021-Brazil,-0.381411578,-4.5790419,South Hemisphere
782,Brazil,Influenza,2021,6,26,isoweek,44375,24,0.011197883,0,3,214326223,2021-Brazil,-0.380819129,-4.492030523,South Hemisphere
783,Brazil,Influenza,2021,7,27,isoweek,44382,21,0.009798148,0,1,214326223,2021-Brazil,-0.381707802,-4.625561916,South Hemisphere
784,Brazil,Influenza,2021,7,28,isoweek,44389,24,0.011197883,3,2,214326223,2021-Brazil,-0.380819129,-4.492030523,South Hemisphere
785,Brazil,Influenza,2021,7,29,isoweek,44396,22,0.010264726,0,3,214326223,2021-Brazil,-0.381411578,-4.5790419,South Hemisphere
786,Brazil,Influenza,2021,7,30,isoweek,44403,12,0.005598942,1,0,214326223,2021-Brazil,-0.38437382,-5.185177704,South Hemisphere
787,Brazil,Influenza,2021,8,31,isoweek,44410,24,0.011197883,2,0,214326223,2021-Brazil,-0.380819129,-4.492030523,South Hemisphere
788,Brazil,Influenza,2021,8,32,isoweek,44417,12,0.005598942,2,1,214326223,2021-Brazil,-0.38437382,-5.185177704,South Hemisphere
789,Brazil,Influenza,2021,8,33,isoweek,44424,16,0.007465255,2,0,214326223,2021-Brazil,-0.383188923,-4.897495632,South Hemisphere
790,Brazil,Influenza,2021,8,34,isoweek,44431,9,0.004199206,0,0,214326223,2021-Brazil,-0.385262492,-5.472859776,South Hemisphere
791,Brazil,Influenza,2021,8,35,isoweek,44438,14,0.006532099,1,3,214326223,2021-Brazil,-0.383781371,-5.031027024,South Hemisphere
792,Brazil,Influenza,2021,9,36,isoweek,44445,12,0.005598942,3,0,214326223,2021-Brazil,-0.38437382,-5.185177704,South Hemisphere
793,Brazil,Influenza,2021,9,37,isoweek,44452,12,0.005598942,1,0,214326223,2021-Brazil,-0.38437382,-5.185177704,South Hemisphere
794,Brazil,Influenza,2021,9,38,isoweek,44459,10,0.004665785,1,4,214326223,2021-Brazil,-0.384966268,-5.367499261,South Hemisphere
795,Brazil,Influenza,2021,9,39,isoweek,44466,16,0.007465255,6,3,214326223,2021-Brazil,-0.383188923,-4.897495632,South Hemisphere
796,Brazil,Influenza,2021,10,40,isoweek,44473,18,0.008398412,4,1,214326223,2021-Brazil,-0.382596475,-4.779712596,South Hemisphere
797,Brazil,Influenza,2021,10,41,isoweek,44480,23,0.010731305,3,2,214326223,2021-Brazil,-0.381115354,-4.534590138,South Hemisphere
798,Brazil,Influenza,2021,10,42,isoweek,44487,27,0.012597619,5,0,214326223,2021-Brazil,-0.379930457,-4.374247488,South Hemisphere
799,Brazil,Influenza,2021,10,43,isoweek,44494,25,0.011664462,8,2,214326223,2021-Brazil,-0.380522905,-4.451208529,South Hemisphere
800,Brazil,Influenza,2021,11,44,isoweek,44501,25,0.011664462,7,2,214326223,2021-Brazil,-0.380522905,-4.451208529,South Hemisphere
801,Brazil,Influenza,2021,11,45,isoweek,44508,24,0.011197883,2,1,214326223,2021-Brazil,-0.380819129,-4.492030523,South Hemisphere
802,Brazil,Influenza,2021,11,46,isoweek,44515,33,0.015397089,8,0,214326223,2021-Brazil,-0.378153112,-4.173576792,South Hemisphere
803,Brazil,Influenza,2021,11,47,isoweek,44522,101,0.047124425,57,3,214326223,2021-Brazil,-0.358009868,-3.054963837,South Hemisphere
804,Brazil,Influenza,2021,11,48,isoweek,44529,325,0.151638001,156,1,214326223,2021-Brazil,-0.291655652,-1.886259172,South Hemisphere
805,Brazil,Influenza,2021,12,49,isoweek,44536,682,0.318206513,357,4,214326223,2021-Brazil,-0.18590362,-1.145054696,South Hemisphere
806,Brazil,Influenza,2021,12,50,isoweek,44543,1612,0.752124485,948,3,214326223,2021-Brazil,0.089584867,-0.284853431,South Hemisphere
807,Brazil,Influenza,2021,12,51,isoweek,44550,2648,1.235499774,1664,1,214326223,2021-Brazil,0.396473117,0.211475563,South Hemisphere
808,Brazil,Influenza,2021,12,52,isoweek,44557,3983,1.858382024,2674,18,214326223,2021-Brazil,0.791932396,0.619706229,South Hemisphere
809,Brazil,Influenza,2020,1,2,isoweek,43836,45,0.021107308,14,21,213196304,2020-Brazil,-0.374527774,-3.85813596,South Hemisphere
810,Brazil,Influenza,2020,1,3,isoweek,43843,61,0.028612128,31,26,213196304,2020-Brazil,-0.369763067,-3.553924585,South Hemisphere
811,Brazil,Influenza,2020,1,4,isoweek,43850,39,0.018293,15,17,213196304,2020-Brazil,-0.376314538,-4.001236803,South Hemisphere
812,Brazil,Influenza,2020,1,5,isoweek,43857,56,0.026266872,33,18,213196304,2020-Brazil,-0.371252038,-3.639446759,South Hemisphere
813,Brazil,Influenza,2020,2,6,isoweek,43864,57,0.026735923,39,14,213196304,2020-Brazil,-0.370954244,-3.621747181,South Hemisphere
814,Brazil,Influenza,2020,2,7,isoweek,43871,76,0.035647898,43,24,213196304,2020-Brazil,-0.365296155,-3.334065109,South Hemisphere
815,Brazil,Influenza,2020,2,8,isoweek,43878,89,0.041745564,41,41,213196304,2020-Brazil,-0.361424832,-3.17616208,South Hemisphere
816,Brazil,Influenza,2020,2,9,isoweek,43885,184,0.086305436,117,60,213196304,2020-Brazil,-0.333134388,-2.449862692,South Hemisphere
817,Brazil,Influenza,2020,3,10,isoweek,43892,169,0.079269667,117,43,213196304,2020-Brazil,-0.337601301,-2.534899734,South Hemisphere
818,Brazil,Influenza,2020,3,11,isoweek,43899,220,0.103191282,149,62,213196304,2020-Brazil,-0.3224138,-2.271170903,South Hemisphere
819,Brazil,Influenza,2020,3,12,isoweek,43906,450,0.211073078,289,131,213196304,2020-Brazil,-0.253921148,-1.555550867,South Hemisphere
820,Brazil,Influenza,2020,3,13,isoweek,43913,310,0.145405898,230,72,213196304,2020-Brazil,-0.295612327,-1.928226152,South Hemisphere
821,Brazil,Influenza,2020,3,14,isoweek,43920,147,0.068950539,114,29,213196304,2020-Brazil,-0.344152772,-2.674365863,South Hemisphere
822,Brazil,Influenza,2020,4,15,isoweek,43927,57,0.026735923,33,21,213196304,2020-Brazil,-0.370954244,-3.621747181,South Hemisphere
823,Brazil,Influenza,2020,4,16,isoweek,43934,46,0.021576359,27,11,213196304,2020-Brazil,-0.374229979,-3.836157053,South Hemisphere
824,Brazil,Influenza,2020,4,17,isoweek,43941,24,0.011257231,6,7,213196304,2020-Brazil,-0.38078145,-4.486744619,South Hemisphere
825,Brazil,Influenza,2020,4,18,isoweek,43948,15,0.007035769,2,6,213196304,2020-Brazil,-0.383461598,-4.956748248,South Hemisphere
826,Brazil,Influenza,2020,5,19,isoweek,43955,15,0.007035769,4,0,213196304,2020-Brazil,-0.383461598,-4.956748248,South Hemisphere
827,Brazil,Influenza,2020,5,20,isoweek,43962,24,0.011257231,5,4,213196304,2020-Brazil,-0.38078145,-4.486744619,South Hemisphere
828,Brazil,Influenza,2020,5,21,isoweek,43969,18,0.008442923,5,1,213196304,2020-Brazil,-0.382568215,-4.774426691,South Hemisphere
829,Brazil,Influenza,2020,5,22,isoweek,43976,9,0.004221462,2,3,213196304,2020-Brazil,-0.385248363,-5.467573872,South Hemisphere
830,Brazil,Influenza,2020,6,23,isoweek,43983,14,0.006566718,7,4,213196304,2020-Brazil,-0.383759392,-5.02574112,South Hemisphere
831,Brazil,Influenza,2020,6,24,isoweek,43990,20,0.009381026,4,2,213196304,2020-Brazil,-0.381972627,-4.669066176,South Hemisphere
832,Brazil,Influenza,2020,6,25,isoweek,43997,14,0.006566718,3,1,213196304,2020-Brazil,-0.383759392,-5.02574112,South Hemisphere
833,Brazil,Influenza,2020,6,26,isoweek,44004,13,0.006097667,5,1,213196304,2020-Brazil,-0.384057186,-5.099849092,South Hemisphere
834,Brazil,Influenza,2020,6,27,isoweek,44011,16,0.007504821,5,2,213196304,2020-Brazil,-0.383163804,-4.892209727,South Hemisphere
835,Brazil,Influenza,2020,7,28,isoweek,44018,8,0.00375241,6,2,213196304,2020-Brazil,-0.385546157,-5.585356908,South Hemisphere
836,Brazil,Influenza,2020,7,29,isoweek,44025,19,0.008911974,5,3,213196304,2020-Brazil,-0.382270421,-4.72035947,South Hemisphere
837,Brazil,Influenza,2020,7,30,isoweek,44032,15,0.007035769,2,4,213196304,2020-Brazil,-0.383461598,-4.956748248,South Hemisphere
838,Brazil,Influenza,2020,7,31,isoweek,44039,9,0.004221462,1,2,213196304,2020-Brazil,-0.385248363,-5.467573872,South Hemisphere
